TIME[ns],    Itot[uA],
4.82591    -0.366604
4.83163    -0.367708
4.83736    -0.367162
4.84308    -0.365631
4.8488    -0.367189
4.85453    -0.3664
4.86025    -0.364493
4.86598    -0.366644
4.8717    -0.365364
4.87743    -0.366445
4.88315    -0.365921
4.88888    -0.364393
4.8946    -0.365981
4.90033    -0.365137
4.90605    -0.366302
4.91177    -0.365348
4.9175    -0.364123
4.92322    -0.365202
4.92895    -0.364709
4.93467    -0.363145
4.9404    -0.364717
4.94612    -0.36407
4.95185    -0.36506
4.95757    -0.364101
4.96329    -0.362863
4.96902    -0.363961
4.97474    -0.363367
4.98047    -0.361958
4.98619    -0.363468
4.99192    -0.362826
4.99764    -0.363802
5.00337    -0.362745
5.00909    -0.361414
5.01481    -0.363104
5.02054    -0.362119
5.02626    -0.360303
5.03199    -0.362221
5.03771    -0.361583
5.04344    -0.362567
5.04916    -0.361481
5.05489    -0.360184
5.06061    -0.361887
5.06634    -0.360853
5.07206    -0.359231
5.07778    -0.360978
5.08351    -0.360314
5.08923    -0.36132
5.09496    -0.360201
5.10068    -0.359069
5.10641    -0.360607
5.11213    -0.359605
5.11786    -0.357709
5.12358    -0.359761
5.1293    -0.359059
5.13503    -0.360073
5.14075    -0.358905
5.14648    -0.357727
5.1522    -0.359362
5.15793    -0.358369
5.16365    -0.356462
5.16938    -0.358414
5.1751    -0.357742
5.18083    -0.358892
5.18655    -0.357718
5.19227    -0.356346
5.198    -0.358125
5.20372    -0.35721
5.20945    -0.358246
5.21517    -0.35724
5.2209    -0.356611
5.22662    -0.357644
5.23235    -0.356435
5.23807    -0.355531
5.24379    -0.35688
5.24952    -0.355939
5.25524    -0.357045
5.26097    -0.355991
5.26669    -0.35508
5.27242    -0.356374
5.27814    -0.35529
5.28387    -0.354465
5.28959    -0.355467
5.29532    -0.35455
5.30104    -0.355667
5.30676    -0.354571
5.31249    -0.353604
5.31821    -0.354966
5.32394    -0.353868
5.32966    -0.353027
5.33539    -0.354059
5.34111    -0.353194
5.34684    -0.354253
5.35256    -0.353143
5.35828    -0.352264
5.36401    -0.353557
5.36973    -0.352581
5.37546    -0.351605
5.38118    -0.352654
5.38691    -0.35171
5.39263    -0.352829
5.39836    -0.35172
5.40408    -0.350934
5.4098    -0.352154
5.41553    -0.351156
5.42125    -0.350211
5.42698    -0.351295
5.4327    -0.350276
5.43843    -0.352077
5.44415    -0.350314
5.44988    -0.349525
5.4556    -0.350686
