TIME[ns],    Itot[uA],
1894.42    -1.85074e+66
1895.49    -1.85074e+66
1897.73    -1.85074e+66
1899.98    -1.85074e+66
1902.23    -1.85074e+66
1904.48    -6.17578e-10
1906.73    -6.17564e-10
2955.57    -6.05199e-10
4004.44    -5.74457e-10
5052.98    -5.75861e-10
6158.57    -5.53151e-10
7207.2    -5.58215e-10
8313.78    -5.46095e-10
9362.5    -5.45423e-10
10459.9    -5.51579e-10
11508.7    -5.402e-10
12601.6    -5.40585e-10
13688.3    -5.38884e-10
14737.2    -5.32289e-10
15850.2    -5.28355e-10
16899.3    -5.29957e-10
18010.4    -5.19583e-10
19059.6    -5.36352e-10
20168.8    -5.36977e-10
21218.1    -5.25419e-10
22267.7    -5.20564e-10
23361.5    -5.14238e-10
24470.2    -5.20322e-10
25564.2    -5.06569e-10
26663.2    -5.04247e-10
27734.6    -4.92395e-10
28833.9    -5.00956e-10
29935.8    -4.86637e-10
31005.5    -4.73031e-10
32116.8    -4.88651e-10
33211.3    -4.78031e-10
34277.2    -4.74284e-10
35371.9    -4.72344e-10
36477.1    -4.79033e-10
37571.9    -4.64179e-10
38657.3    -4.70395e-10
39752.4    -4.63198e-10
40801.7    -4.48215e-10
41909    -4.53265e-10
43037.4    -4.46658e-10
44140.7    -4.46374e-10
45190.3    -4.42639e-10
46290.1    -4.48327e-10
47406.1    -4.33912e-10
48530.6    -4.35677e-10
49636    -4.23787e-10
50753.6    -4.31239e-10
51856.4    -4.31489e-10
52933.6    -4.32052e-10
54017.5    -4.18619e-10
55121.4    -4.1892e-10
56233.1    -4.16992e-10
57336.9    -4.11845e-10
58446.5    -4.11895e-10
59552.4    -4.14086e-10
60658    -4.1362e-10
61762.1    -4.04685e-10
62869    -4.06742e-10
63975    -3.94554e-10
65079.7    -3.89793e-10
66196.5    -3.92352e-10
67285.2    -3.91477e-10
68390.8    -3.78473e-10
69496.3    -3.86289e-10
70610    -3.75912e-10
71716    -3.70321e-10
72828.1    -3.7752e-10
73931.8    -3.6652e-10
75027.1    -3.65377e-10
76139.4    -3.64315e-10
77246.1    -3.50052e-10
78356.1    -3.49151e-10
79468.1    -3.50771e-10
80602.2    -3.47742e-10
81708.6    -3.40648e-10
82813.3    -3.4349e-10
83925.4    -3.43338e-10
85054    -3.44445e-10
86155.1    -3.37764e-10
87264.5    -3.30265e-10
88373.2    -3.25362e-10
89486.1    -3.29861e-10
90589.4    -3.19269e-10
91694.4    -3.16756e-10
92805.3    -3.11364e-10
93934.1    -3.13451e-10
95066.2    -3.04055e-10
96172.9    -2.99065e-10
97273.7    -3.1324e-10
98404.5    -3.00845e-10
99520.1    -2.86405e-10
100623    -3.01358e-10
101729    -2.85046e-10
102839    -2.87801e-10
103942    -2.77274e-10
105072    -2.84095e-10
106169    -2.74938e-10
107279    -2.83193e-10
108403    -2.74076e-10
109517    -2.65433e-10
110626    -2.71579e-10
111727    -2.66258e-10
112840    -2.62803e-10
113944    -2.67065e-10
115046    -2.63392e-10
116173    -2.67851e-10
117284    -2.57269e-10
118386    -2.56736e-10
119495    -2.4835e-10
120603    -2.55112e-10
121736    -2.37589e-10
122844    -2.50344e-10
123958    -2.4051e-10
125063    -2.34508e-10
126169    -2.31545e-10
127298    -2.35431e-10
128428    -2.38045e-10
129532    -2.27129e-10
130646    -2.3661e-10
131751    -2.21532e-10
132881    -2.22727e-10
133985    -2.1608e-10
135095    -2.2076e-10
136197    -2.10796e-10
137303    -2.15092e-10
138428    -2.1157e-10
139540    -2.02577e-10
140644    -2.07862e-10
141757    -1.93119e-10
142869    -1.99272e-10
143977    -1.88983e-10
145090    -1.97818e-10
146192    -1.86102e-10
