TIME[ns],    Itot[uA],
15.5782    -0.0514149
15.6248    -0.0513138
15.6715    -0.0506219
15.7181    -0.0501461
15.7647    -0.0499152
15.8113    -0.0498468
15.858    -0.0494377
15.9047    -0.0494233
15.9514    -0.0487072
15.9981    -0.0486326
16.0449    -0.048491
16.0917    -0.0486924
16.1384    -0.0481777
16.1851    -0.0476287
16.2319    -0.0477674
16.2786    -0.0476875
16.3254    -0.0472517
16.372    -0.0464776
16.4188    -0.0467758
16.4657    -0.0467206
16.5125    -0.0461876
16.5595    -0.0456796
16.6061    -0.0453979
16.6529    -0.0451458
16.6997    -0.0449502
16.7464    -0.045113
16.7932    -0.0446813
16.8399    -0.0447987
16.8865    -0.0444242
16.9333    -0.0437442
16.98    -0.0436065
17.0268    -0.0430725
17.0734    -0.0426522
17.12    -0.041971
17.1667    -0.0418889
17.2134    -0.0417331
17.26    -0.0417522
17.3068    -0.0414994
17.3535    -0.0415706
17.4003    -0.0413334
17.4471    -0.0416047
17.4939    -0.0411192
17.5408    -0.0404518
17.5878    -0.0405119
17.6345    -0.0405629
17.6814    -0.0405457
17.7282    -0.0402193
17.7749    -0.0398992
17.8216    -0.0391101
17.8682    -0.0391174
17.9149    -0.039019
17.9616    -0.0388411
18.0083    -0.038375
18.0551    -0.0384206
18.1018    -0.0381858
18.1486    -0.038118
18.1954    -0.037239
18.2422    -0.0374346
18.2891    -0.0371645
18.3359    -0.0369925
18.3826    -0.0364956
18.4295    -0.0363575
18.4762    -0.0359771
18.5231    -0.0353366
18.57    -0.0356113
18.6168    -0.034738
18.6637    -0.0350145
18.7106    -0.0348391
18.7573    -0.0345589
18.8042    -0.0342589
18.851    -0.0340697
18.8981    -0.034041
18.9447    -0.0340671
18.9914    -0.0332997
19.0382    -0.0328459
19.0849    -0.0326403
19.1317    -0.0325523
19.1785    -0.0322508
19.2252    -0.032144
19.272    -0.032173
19.3188    -0.0320721
19.3657    -0.0318715
19.4125    -0.0311492
19.4592    -0.0308827
19.5062    -0.0305126
19.553    -0.0307451
19.6    -0.0301434
19.6467    -0.0300011
19.6938    -0.0298651
19.7406    -0.0294213
19.7872    -0.0292559
19.8339    -0.0289992
19.8807    -0.0287304
19.9275    -0.028827
19.9742    -0.028393
20.0211    -0.0282222
20.0677    -0.0285094
20.1146    -0.0277296
20.1613    -0.0271974
20.2081    -0.0269784
20.2549    -0.0268337
20.3018    -0.0268376
20.3488    -0.0267299
20.3958    -0.0262685
20.4425    -0.0259618
20.4891    -0.0257353
20.5358    -0.0256377
20.5826    -0.0257295
20.6293    -0.0253817
20.676    -0.0252346
20.723    -0.0248064
20.7697    -0.0242051
20.8168    -0.0234011
20.8636    -0.023229
20.9103    -0.023292
20.9574    -0.0232542
21.0041    -0.0228528
21.0508    -0.0220204
21.0976    -0.0220809
21.1444    -0.0219181
21.1914    -0.0218492
21.2382    -0.0217607
21.2849    -0.0216883
21.332    -0.0214733
21.3786    -0.0211018
21.4257    -0.0208432
21.4723    -0.0204422
21.5192    -0.0197546
21.5659    -0.0195874
21.6126    -0.0193286
21.6592    -0.0192553
21.7059    -0.0190376
21.7526    -0.0183999
21.7998    -0.0181049
21.8466    -0.0176948
21.8934    -0.0176987
21.9403    -0.0176203
21.9872    -0.0174615
