TIME[ns],    Itot[uA],
13529.1    -1.01268e-07
13547    -1.0379e-07
13565    -1.07403e-07
13582.9    -1.11913e-07
13600.8    -9.87147e-08
13618.8    -9.87604e-08
13636.7    -1.01138e-07
13654.7    -1.0373e-07
13672.6    -1.07266e-07
13690.6    -1.11845e-07
13708.5    -9.86529e-08
13726.4    -9.86746e-08
13744.4    -1.01082e-07
13762.3    -1.03665e-07
13780.3    -1.07205e-07
13798.2    -1.09581e-07
13816.2    -9.85891e-08
13834.1    -9.86172e-08
13852    -1.00585e-07
13870    -1.03571e-07
13887.9    -1.06912e-07
13905.9    -1.07326e-07
13923.8    -9.85258e-08
13941.8    -9.85278e-08
13959.7    -1.00528e-07
13977.6    -1.03518e-07
13995.6    -1.03553e-07
14013.5    -1.07158e-07
14031.5    -9.84656e-08
14049.4    -9.84673e-08
14067.4    -9.89975e-08
14085.3    -1.01976e-07
14103.2    -1.03491e-07
14121.2    -1.07021e-07
14139.1    -1.11576e-07
14157.1    -9.84073e-08
14175    -9.84241e-08
14193    -1.01082e-07
14210.9    -1.03421e-07
14228.8    -1.06959e-07
14246.8    -1.11516e-07
14264.7    -9.8335e-08
14282.7    -9.83334e-08
14300.6    -1.00774e-07
14318.6    -1.03359e-07
14336.5    -1.06662e-07
14354.5    -1.11454e-07
14372.4    -9.82744e-08
14390.3    -9.82753e-08
14408.3    -1.00711e-07
14426.2    -1.03235e-07
14444.2    -1.06602e-07
14462.1    -1.11285e-07
14480.1    -9.81856e-08
14498    -9.82048e-08
14515.9    -1.00619e-07
14533.9    -1.03129e-07
14551.8    -1.0653e-07
14569.8    -1.0896e-07
14587.7    -9.81211e-08
14605.7    -9.8138e-08
14623.6    -1.00079e-07
14641.5    -1.03058e-07
14659.5    -1.06462e-07
14677.4    -1.06694e-07
14695.4    -9.80481e-08
14713.3    -9.80687e-08
14731.3    -1.00013e-07
14749.2    -1.02995e-07
14767.1    -1.03091e-07
14785.1    -1.06387e-07
14803    -9.79781e-08
14821    -9.79973e-08
14838.9    -9.84977e-08
14856.9    -1.01483e-07
14874.8    -1.02957e-07
14892.7    -1.06316e-07
14910.7    -1.11e-07
14928.6    -9.78992e-08
14946.6    -9.79144e-08
14964.5    -1.00579e-07
14982.5    -1.02877e-07
15000.4    -1.06245e-07
15018.3    -1.10856e-07
15036.3    -9.78269e-08
15054.2    -9.78454e-08
15072.2    -9.97919e-08
15090.1    -1.02806e-07
15108.1    -1.06173e-07
15126    -1.10784e-07
15143.9    -9.77573e-08
15161.9    -9.7776e-08
15179.8    -9.97164e-08
15197.8    -1.02713e-07
15215.7    -1.06037e-07
15233.7    -1.10469e-07
15251.6    -9.76864e-08
15269.5    -9.76763e-08
15287.5    -9.96514e-08
15305.4    -1.02637e-07
15323.4    -1.05967e-07
15341.3    -1.08226e-07
15359.3    -9.76222e-08
15377.2    -9.76105e-08
15395.1    -9.95807e-08
15413.1    -1.02504e-07
15431    -1.05899e-07
15449    -1.0596e-07
15466.9    -9.74432e-08
15484.9    -9.75411e-08
15502.8    -9.95146e-08
15520.7    -1.00919e-07
15538.7    -1.02529e-07
15556.6    -1.05824e-07
15574.6    -9.72986e-08
15592.5    -9.74689e-08
15610.5    -9.79998e-08
15628.4    -9.94316e-08
15646.4    -1.02434e-07
15664.3    -1.05752e-07
15682.2    -1.1019e-07
15700.2    -9.74006e-08
15718.1    -9.73875e-08
15736.1    -9.93629e-08
15754    -1.02326e-07
15772    -1.05681e-07
15789.9    -1.1012e-07
15807.8    -9.73291e-08
15825.8    -9.73181e-08
15843.7    -9.92917e-08
15861.7    -1.02254e-07
15879.6    -1.0561e-07
15897.6    -1.10049e-07
15915.5    -9.71523e-08
15933.4    -9.7249e-08
15951.4    -9.92188e-08
15969.3    -1.01497e-07
15987.3    -1.05515e-07
16005.2    -1.07728e-07
16023.2    -9.70114e-08
16041.1    -9.71802e-08
16059    -9.9124e-08
16077    -1.00585e-07
16094.9    -1.05445e-07
16112.9    -1.05468e-07
16130.8    -9.63226e-08
16148.8    -9.71123e-08
16166.7    -9.90577e-08
16184.6    -9.90738e-08
16202.6    -1.02054e-07
16220.5    -1.05397e-07
16238.5    -9.62504e-08
16256.4    -9.69372e-08
16274.4    -9.70319e-08
16292.3    -9.90056e-08
16310.2    -1.01971e-07
16328.2    -1.05301e-07
16346.1    -1.097e-07
16364.1    -9.68669e-08
16382    -9.6962e-08
16400    -9.89077e-08
16417.9    -1.01211e-07
16435.8    -1.05231e-07
16453.8    -1.0745e-07
16471.7    -9.67272e-08
16489.7    -9.6895e-08
16507.6    -9.88375e-08
16525.6    -1.00302e-07
16543.5    -1.0513e-07
16561.4    -1.05183e-07
16579.4    -9.60365e-08
16597.3    -9.68264e-08
16615.3    -9.8772e-08
16633.2    -9.87877e-08
16651.2    -1.0177e-07
16669.1    -1.05087e-07
16687    -9.59019e-08
16705    -9.66515e-08
16722.9    -9.72583e-08
16740.9    -9.8719e-08
16758.8    -1.01693e-07
16776.8    -1.05016e-07
16794.7    -1.09415e-07
16812.7    -9.65818e-08
16830.6    -9.66768e-08
16848.5    -9.86226e-08
16866.5    -1.00927e-07
16884.4    -1.04915e-07
16902.4    -1.09344e-07
16920.3    -9.64367e-08
16938.3    -9.66073e-08
16956.2    -9.85525e-08
16974.1    -1.00017e-07
16992.1    -1.04844e-07
17010    -1.07092e-07
17028    -9.57531e-08
17045.9    -9.65405e-08
17063.9    -9.84845e-08
17081.8    -9.84983e-08
17099.7    -1.04774e-07
17117.7    -1.04802e-07
17135.6    -9.5617e-08
17153.6    -9.63666e-08
17171.5    -9.84186e-08
17189.5    -9.84053e-08
17207.4    -1.01408e-07
17225.3    -1.04731e-07
17243.3    -9.55453e-08
17261.2    -9.62967e-08
17279.2    -9.63918e-08
17297.1    -9.83373e-08
17315.1    -1.00642e-07
17333    -1.0463e-07
17350.9    -1.09059e-07
17368.9    -9.61515e-08
17386.8    -9.63221e-08
17404.8    -9.82673e-08
17422.7    -9.97323e-08
17440.7    -1.04559e-07
17458.6    -1.06783e-07
17476.5    -9.54042e-08
17494.5    -9.62559e-08
17512.4    -9.8199e-08
17530.4    -9.82137e-08
17548.3    -1.04489e-07
17566.3    -1.04517e-07
17584.2    -9.53321e-08
17602.1    -9.60822e-08
17620.1    -9.81338e-08
17638    -9.81204e-08
17656    -1.01122e-07
17673.9    -1.04415e-07
17691.9    -9.52602e-08
17709.8    -9.60116e-08
17727.7    -9.61066e-08
17745.7    -9.80519e-08
17763.6    -1.00358e-07
17781.6    -1.04345e-07
17799.5    -1.0875e-07
17817.5    -9.58022e-08
17835.4    -9.6037e-08
17853.3    -9.79823e-08
17871.3    -9.94475e-08
17889.2    -1.04273e-07
17907.2    -1.06498e-07
17925.1    -9.53548e-08
17943.1    -9.58646e-08
17961    -9.79139e-08
17979    -9.78999e-08
