TIME[ns],    Itot[uA],
20.2654    -11.5909
20.2843    -11.3447
20.3032    -12.7952
20.3221    -11.2833
20.341    -11.7977
20.36    -10.0561
20.3789    -10.4357
20.3978    -10.6919
20.4167    -8.65288
20.4356    -7.84711
20.4545    -7.15674
20.4734    -5.67066
20.4923    -7.3837
20.5112    -6.58683
20.5301    -5.38509
20.549    -4.70063
20.5679    -4.95865
20.5868    -4.96643
20.6057    -3.08129
20.6246    -3.88656
20.6435    -3.78465
20.6624    -2.08167
20.6813    -2.71352
20.7002    -2.26403
20.7191    -1.74935
20.738    -1.83396
20.7569    -1.51254
20.7758    -0.456979
20.7948    -0.674129
20.8137    -0.242542
20.8326    -0.43506
20.8515    -0.00369956
20.8704    -0.00369894
20.8893    -0.306557
20.9082    -0.00370344
20.9271    -0.00370295
